"","beta","alpha","gamma","W","W1","W2","c","v","r","k","interest_rate","sigma","spec","transformation","identifier"
"8616",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,18500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 305.04 and v= 0.23 and gamma 2180.54741494621",8616
"8617",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,18500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 312.72 and v= 0.22 and gamma 1869.04064138247",8617
"8618",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,18500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 320.11 and v= 0.21 and gamma 1744.43793195697",8618
"8619",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,18500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 327.24 and v= 0.2 and gamma 1635.41056120966",8619
"8620",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,18500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 334.13 and v= 0.19 and gamma 1453.69827663081",8620
"8621",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,18500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 340.77 and v= 0.19 and gamma 1321.54388784619",8621
"8622",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 152.08 and v= 0.42 and gamma 130832.844896773",8622
"8623",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 161.54 and v= 0.39 and gamma 13083.2844896773",8623
"8624",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.36 and gamma 6541.64224483863",8624
"8625",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 11131.31 and v= 0.34 and gamma 4361.09482989242",8625
"8626",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 5925.37 and v= 0.32 and gamma 3270.82112241932",8626
"8627",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 4190.06 and v= 0.3 and gamma 2616.65689793545",8627
"8628",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 3322.41 and v= 0.29 and gamma 2180.54741494621",8628
"8629",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2801.81 and v= 0.27 and gamma 1869.04064138247",8629
"8630",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2454.75 and v= 0.26 and gamma 1744.43793195697",8630
"8631",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2206.85 and v= 0.25 and gamma 1635.41056120966",8631
"8632",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 2020.92 and v= 0.23 and gamma 1453.69827663081",8632
"8633",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1876.31 and v= 0.22 and gamma 1321.54388784619",8633
"8634",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1760.63 and v= 0.22 and gamma 130832.844896773",8634
"8635",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1665.97 and v= 0.21 and gamma 13083.2844896773",8635
"8636",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1587.1 and v= 0.2 and gamma 6541.64224483863",8636
"8637",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 1520.35 and v= 0.19 and gamma 4361.09482989242",8637
"8638",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 640.93 and v= 0.43 and gamma 3270.82112241932",8638
"8639",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 646.16 and v= 0.4 and gamma 2616.65689793545",8639
"8640",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 650.74 and v= 0.37 and gamma 2180.54741494621",8640
"8641",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 654.78 and v= 0.35 and gamma 1869.04064138247",8641
"8642",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 658.37 and v= 0.33 and gamma 1744.43793195697",8642
"8643",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 661.59 and v= 0.31 and gamma 1635.41056120966",8643
"8644",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 664.48 and v= 0.29 and gamma 1453.69827663081",8644
"8645",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 667.1 and v= 0.28 and gamma 1321.54388784619",8645
"8646",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 669.48 and v= 0.26 and gamma 130832.844896773",8646
"8647",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 671.65 and v= 0.25 and gamma 13083.2844896773",8647
"8648",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 673.64 and v= 0.24 and gamma 6541.64224483863",8648
"8649",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 675.47 and v= 0.23 and gamma 4361.09482989242",8649
"8650",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 677.16 and v= 0.22 and gamma 3270.82112241932",8650
"8651",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 678.73 and v= 0.21 and gamma 2616.65689793545",8651
"8652",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 680.18 and v= 0.2 and gamma 2180.54741494621",8652
"8653",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,19500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 681.54 and v= 0.2 and gamma 1869.04064138247",8653
"8654",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 299.1 and v= 0.44 and gamma 1744.43793195697",8654
"8655",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 312.66 and v= 0.41 and gamma 1635.41056120966",8655
"8656",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 325.37 and v= 0.38 and gamma 1453.69827663081",8656
"8657",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 337.31 and v= 0.36 and gamma 1321.54388784619",8657
"8658",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 348.55 and v= 0.34 and gamma 130832.844896773",8658
"8659",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 359.15 and v= 0.32 and gamma 13083.2844896773",8659
"8660",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 369.16 and v= 0.3 and gamma 6541.64224483863",8660
"8661",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 378.62 and v= 0.29 and gamma 4361.09482989242",8661
"8662",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 387.59 and v= 0.27 and gamma 3270.82112241932",8662
"8663",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 396.1 and v= 0.26 and gamma 2616.65689793545",8663
"8664",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 404.18 and v= 0.25 and gamma 2180.54741494621",8664
"8665",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 411.87 and v= 0.24 and gamma 1869.04064138247",8665
"8666",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 419.2 and v= 0.23 and gamma 1744.43793195697",8666
"8667",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 426.18 and v= 0.22 and gamma 1635.41056120966",8667
"8668",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 432.84 and v= 0.21 and gamma 1453.69827663081",8668
"8669",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20000,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 439.21 and v= 0.2 and gamma 1321.54388784619",8669
"8670",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,44964.9576642937,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 195.07 and v= 0.46 and gamma 130832.844896773",8670
"8671",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,48562.1542774372,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 206.22 and v= 0.42 and gamma 13083.2844896773",8671
"8672",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,52159.3508905807,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 216.91 and v= 0.39 and gamma 6541.64224483863",8672
"8673",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,55756.5475037242,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 227.17 and v= 0.37 and gamma 4361.09482989242",8673
"8674",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,59353.7441168677,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 237.01 and v= 0.35 and gamma 3270.82112241932",8674
"8675",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,62950.9407300112,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 246.47 and v= 0.33 and gamma 2616.65689793545",8675
"8676",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,66548.1373431547,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 255.57 and v= 0.31 and gamma 2180.54741494621",8676
"8677",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,70145.3339562982,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 264.32 and v= 0.29 and gamma 1869.04064138247",8677
"8678",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,73742.5305694417,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 272.75 and v= 0.28 and gamma 1744.43793195697",8678
"8679",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,77339.7271825852,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 280.87 and v= 0.27 and gamma 1635.41056120966",8679
"8680",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,80936.9237957287,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 288.7 and v= 0.25 and gamma 1453.69827663081",8680
"8681",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,84534.1204088722,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 296.26 and v= 0.24 and gamma 1321.54388784619",8681
"8682",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,88131.3170220157,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 303.56 and v= 0.23 and gamma 130832.844896773",8682
"8683",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,91728.5136351591,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 310.61 and v= 0.22 and gamma 13083.2844896773",8683
"8684",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,95325.7102483027,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= 317.42 and v= 0.22 and gamma 6541.64224483863",8684
"8685",1563.75159261232,1625836.98199308,1308.32844896773,3.74653378332899,12200,0.56945044999566,20500,98922.9068614462,0.201282685349239,20226,0.1,0.0000200307674145246,"v and c and gamma","c= Inf and v= 0.21 and gamma 4361.09482989242",8685
