"","identifier","names","names_2","x","values","lag_sign","Stable","beta","alpha","gamma","W","W1","W2","c","v","r","k","interest_rate","sigma","spec","transformation","id_2"
"1264",378,"ss_monop_lq","ss_monop_lq1",17974,0.0155770222930869,2,"Stable",1563.75159261232,1300669.58559446,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1504.72067156738",1
"1265",378,"ss_cournot_lq","ss_cournot_lq1",18661.5,0.0635176016504033,2,"Stable",1563.75159261232,1300669.58559446,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1504.72067156738",1
"1266",379,"ss_bertrand_lq","ss_bertrand_lq1",17261,0.0143690841344437,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1367.92788324307",1
"1267",379,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1367.92788324307",1
"1268",379,"ss_cournot_lq","ss_cournot_lq1",18228,0.0268925246166987,2,"Stable",1563.75159261232,1625836.98199308,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1367.92788324307",1
"1269",380,"ss_monop_lq","ss_monop_lq1",1015.5,0.0463742203343145,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 135424.860441064",1
"1270",380,"ss_monop_lq","ss_monop_lq2",2686,-0.0346774683406466,-2,"Unstable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 135424.860441064",2
"1271",380,"ss_monop_lq","ss_monop_lq3",16525.5,0.017210270083865,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 135424.860441064",3
"1272",380,"ss_bertrand_lq","ss_bertrand_lq1",16560,0.0597379625238545,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 135424.860441064",1
"1273",380,"ss_cournot_lq","ss_cournot_lq1",17771,0.0675764672510581,2,"Stable",1563.75159261232,1951004.3783917,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 135424.860441064",1
"1274",381,"ss_monop_lq","ss_monop_lq1",756,0.0613187240524837,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13542.4860441064",1
"1275",381,"ss_monop_lq","ss_monop_lq2",3806,-0.0283610196851214,-2,"Unstable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13542.4860441064",2
"1276",381,"ss_monop_lq","ss_monop_lq3",15665,0.040092439869909,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13542.4860441064",3
"1277",381,"ss_bertrand_lq","ss_bertrand_lq1",15778.5,0.0023202454440252,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13542.4860441064",1
"1278",381,"ss_cournot_lq","ss_cournot_lq1",17285,0.0228634427357406,2,"Stable",1563.75159261232,2276171.77479031,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13542.4860441064",1
"1279",382,"ss_monop_lq","ss_monop_lq1",620.5,0.019292634603346,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6771.24302205322",1
"1280",382,"ss_monop_lq","ss_monop_lq2",4957,-0.0103393432384564,-2,"Unstable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6771.24302205322",2
"1281",382,"ss_monop_lq","ss_monop_lq3",14649,0.026668965251929,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6771.24302205322",3
"1282",382,"ss_bertrand_lq","ss_bertrand_lq1",14883,0.0128488920889822,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6771.24302205322",1
"1283",382,"ss_cournot_lq","ss_cournot_lq1",16765,0.0487666101922741,2,"Stable",1563.75159261232,2601339.17118893,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6771.24302205322",1
"1284",383,"ss_monop_lq","ss_monop_lq1",532,0.125434109787705,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",1
"1285",383,"ss_monop_lq","ss_monop_lq2",6352.5,-0.00102026896934149,-2,"Unstable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",2
"1286",383,"ss_monop_lq","ss_monop_lq3",13342,0.000911969154344661,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",3
"1287",383,"ss_cournot_lq","ss_cournot_lq1",1220.5,0.00725229622889856,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",1
"1288",383,"ss_cournot_lq","ss_cournot_lq2",2804.5,-0.0207551526947896,-2,"Unstable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",2
"1289",383,"ss_cournot_lq","ss_cournot_lq3",16201.5,0.0120526823147884,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",3
"1290",383,"ss_bertrand_lq","ss_bertrand_lq1",2688.5,0.010413185884147,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",1
"1291",383,"ss_bertrand_lq","ss_bertrand_lq2",3736.5,-0.00774522251299459,-2,"Unstable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",2
"1292",383,"ss_bertrand_lq","ss_bertrand_lq3",13802,0.0227296341854526,2,"Stable",1563.75159261232,2926506.56758754,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2708.49720882129",3
"1293",384,"ss_monop_lq","ss_monop_lq1",467.5,0.108216072929608,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",1
"1294",384,"ss_monop_lq","ss_monop_lq2",8801.5,-0.00671562801915115,-2,"Unstable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",2
"1295",384,"ss_monop_lq","ss_monop_lq3",10958,0.0058637577171794,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",3
"1296",384,"ss_cournot_lq","ss_cournot_lq1",968.5,0.0657717834507707,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",1
"1297",384,"ss_cournot_lq","ss_cournot_lq2",3676,-0.0357005545944276,-2,"Unstable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",2
"1298",384,"ss_cournot_lq","ss_cournot_lq3",15582.5,0.0144565693593677,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",3
"1299",384,"ss_bertrand_lq","ss_bertrand_lq1",1864.5,0.0243268797820519,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",1
"1300",384,"ss_bertrand_lq","ss_bertrand_lq2",6029,-0.00813179736724123,-2,"Unstable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",2
"1301",384,"ss_bertrand_lq","ss_bertrand_lq3",12333,0.00406606720639502,2,"Stable",1563.75159261232,3251673.96398616,1354.24860441064,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1805.66480588086",3
"1302",385,"ss_bertrand_lq","ss_bertrand_lq1",18704,0.00374519517760064,2,"Stable",1563.75159261232,812918.49099654,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",1
"1303",385,"ss_monop_lq","ss_monop_lq1",18907.5,0.0194347531608798,2,"Stable",1563.75159261232,812918.49099654,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",1
"1304",385,"ss_cournot_lq","ss_cournot_lq1",19280.5,0.0661176978263711,2,"Stable",1563.75159261232,812918.49099654,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",1
"1305",386,"ss_bertrand_lq","ss_bertrand_lq1",18417.5,0.0742608178555884,2,"Stable",1563.75159261232,975502.189195848,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1554.0688271132",1
"1306",386,"ss_monop_lq","ss_monop_lq1",18607.5,0.00595614194747895,2,"Stable",1563.75159261232,975502.189195848,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1554.0688271132",1
"1307",386,"ss_cournot_lq","ss_cournot_lq1",19083,0.0377888189751729,2,"Stable",1563.75159261232,975502.189195848,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1554.0688271132",1
"1308",387,"ss_bertrand_lq","ss_bertrand_lq1",17813.5,0.0589895746941238,2,"Stable",1563.75159261232,1300669.58559446,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1412.78984283018",1
"1309",387,"ss_monop_lq","ss_monop_lq1",17974,0.0155770222930869,2,"Stable",1563.75159261232,1300669.58559446,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1412.78984283018",1
"1310",387,"ss_cournot_lq","ss_cournot_lq1",18675,0.0529098634979732,2,"Stable",1563.75159261232,1300669.58559446,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1412.78984283018",1
"1311",388,"ss_bertrand_lq","ss_bertrand_lq1",17161.5,0.0573093901904258,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 139866.194440188",1
"1312",388,"ss_monop_lq","ss_monop_lq1",17286,0.0588090660431249,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 139866.194440188",1
"1313",388,"ss_cournot_lq","ss_cournot_lq1",18247,0.077031725696088,2,"Stable",1563.75159261232,1625836.98199308,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 139866.194440188",1
"1314",389,"ss_monop_lq","ss_monop_lq1",1015.5,0.0463742203343145,2,"Stable",1563.75159261232,1951004.3783917,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13986.6194440188",1
"1315",389,"ss_monop_lq","ss_monop_lq2",2686,-0.0346774683406466,-2,"Unstable",1563.75159261232,1951004.3783917,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13986.6194440188",2
"1316",389,"ss_monop_lq","ss_monop_lq3",16525.5,0.017210270083865,2,"Stable",1563.75159261232,1951004.3783917,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13986.6194440188",3
"1317",389,"ss_bertrand_lq","ss_bertrand_lq1",16448,0.0605313533334311,2,"Stable",1563.75159261232,1951004.3783917,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13986.6194440188",1
"1318",389,"ss_cournot_lq","ss_cournot_lq1",17795.5,0.0730832226419693,2,"Stable",1563.75159261232,1951004.3783917,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 13986.6194440188",1
"1319",390,"ss_monop_lq","ss_monop_lq1",756,0.0613187240524837,2,"Stable",1563.75159261232,2276171.77479031,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6993.30972200941",1
"1320",390,"ss_monop_lq","ss_monop_lq2",3806,-0.0283610196851214,-2,"Unstable",1563.75159261232,2276171.77479031,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6993.30972200941",2
"1321",390,"ss_monop_lq","ss_monop_lq3",15665,0.040092439869909,2,"Stable",1563.75159261232,2276171.77479031,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6993.30972200941",3
"1322",390,"ss_bertrand_lq","ss_bertrand_lq1",15651.5,0.0267819163010472,2,"Stable",1563.75159261232,2276171.77479031,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6993.30972200941",1
"1323",390,"ss_cournot_lq","ss_cournot_lq1",17316,0.0119567747760811,2,"Stable",1563.75159261232,2276171.77479031,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 6993.30972200941",1
"1324",391,"ss_monop_lq","ss_monop_lq1",620.5,0.019292634603346,2,"Stable",1563.75159261232,2601339.17118893,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2797.32388880376",1
"1325",391,"ss_monop_lq","ss_monop_lq2",4957,-0.0103393432384564,-2,"Unstable",1563.75159261232,2601339.17118893,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2797.32388880376",2
"1326",391,"ss_monop_lq","ss_monop_lq3",14649,0.026668965251929,2,"Stable",1563.75159261232,2601339.17118893,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2797.32388880376",3
"1327",391,"ss_bertrand_lq","ss_bertrand_lq1",14735.5,0.00767645921791882,2,"Stable",1563.75159261232,2601339.17118893,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2797.32388880376",1
"1328",391,"ss_cournot_lq","ss_cournot_lq1",16803.5,0.00648771450846652,2,"Stable",1563.75159261232,2601339.17118893,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 2797.32388880376",1
"1329",392,"ss_monop_lq","ss_monop_lq1",532,0.125434109787705,2,"Stable",1563.75159261232,2926506.56758754,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1864.88259253584",1
"1330",392,"ss_monop_lq","ss_monop_lq2",6352.5,-0.00102026896934149,-2,"Unstable",1563.75159261232,2926506.56758754,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1864.88259253584",2
"1331",392,"ss_monop_lq","ss_monop_lq3",13342,0.000911969154344661,2,"Stable",1563.75159261232,2926506.56758754,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1864.88259253584",3
"1332",392,"ss_cournot_lq","ss_cournot_lq1",1290,0.00336095870204645,2,"Stable",1563.75159261232,2926506.56758754,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1864.88259253584",1
"1333",392,"ss_cournot_lq","ss_cournot_lq2",2686.5,-0.000979267596790123,-2,"Unstable",1563.75159261232,2926506.56758754,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1864.88259253584",2
"1334",392,"ss_cournot_lq","ss_cournot_lq3",16250,0.0548104738903703,2,"Stable",1563.75159261232,2926506.56758754,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1864.88259253584",3
"1335",392,"ss_bertrand_lq","ss_bertrand_lq1",13624,0.0151624035804616,2,"Stable",1563.75159261232,2926506.56758754,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1864.88259253584",1
"1336",393,"ss_monop_lq","ss_monop_lq1",467.5,0.108216072929608,2,"Stable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",1
"1337",393,"ss_monop_lq","ss_monop_lq2",8801.5,-0.00671562801915115,-2,"Unstable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",2
"1338",393,"ss_monop_lq","ss_monop_lq3",10958,0.0058637577171794,2,"Stable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",3
"1339",393,"ss_cournot_lq","ss_cournot_lq1",1006.5,0.0283624398427946,2,"Stable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",1
"1340",393,"ss_cournot_lq","ss_cournot_lq2",3577.5,-0.00619258492736208,-2,"Unstable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",2
"1341",393,"ss_cournot_lq","ss_cournot_lq3",15642.5,0.0258138246583712,2,"Stable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",3
"1342",393,"ss_bertrand_lq","ss_bertrand_lq1",2464.5,0.013987859988049,2,"Stable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",1
"1343",393,"ss_bertrand_lq","ss_bertrand_lq2",5669,-0.000564142075404561,-2,"Unstable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",2
"1344",393,"ss_bertrand_lq","ss_bertrand_lq3",12093,0.0141782138515509,2,"Stable",1563.75159261232,3251673.96398616,1398.66194440188,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1748.32743050235",3
"1345",394,"ss_bertrand_lq","ss_bertrand_lq1",18360.5,0.017190773571258,2,"Stable",1563.75159261232,812918.49099654,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1648.33890912355",1
"1346",394,"ss_monop_lq","ss_monop_lq1",18907.5,0.0194347531608798,2,"Stable",1563.75159261232,812918.49099654,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1648.33890912355",1
"1347",394,"ss_cournot_lq","ss_cournot_lq1",19292.5,0.0382661552532113,2,"Stable",1563.75159261232,812918.49099654,1483.5050182112,3.74653378332899,13012.5904513667,0.75,0,89929.9153285874,0.201282685349239,20226,0.1,0.0000200307674145246,"alpha and gamma","alpha= 1625836.98199308 and gamma= 1648.33890912355",1
